label,category,org_name
narrative-06,narrative,which will have bi-partisan
narrative-06,narrative,which will help
narrative-06,narrative,which would
narrative-06,narrative,which would eliminate most anesthesia providers from being able to provide care and dramatically contribute to the issue of patient access. They also
narrative-06,narrative,which would have ended CEPIP prior to the statutory inoperative date of July 1
narrative-06,narrative,which would largely duplicate existing programs for
narrative-06,narrative,which would result in less child
narrative-06,narrative,which write
narrative-06,narrative,While
narrative-06,narrative,While a minor or nonminor is eligible for certain services and
narrative-06,narrative,"While AB 2445 is limited to mechanic's liens, we"
narrative-06,narrative,While ACWA strongly
narrative-06,narrative,"while air medical transportation is a laudable program, increasing"
narrative-06,narrative,while allowing these areas to be used for hunting
narrative-06,narrative,while also providing the CDE with valuable perspectives to ensure that resources are efficiently allocated to implement existing laws and better
narrative-06,narrative,while also providing the state with a well-funded regulatory system that addresses off-reservation impacts of tribal gaming and provides economic
narrative-06,narrative,While approved emergency flexibilities approved during the pandemic have been a lifeline for participants in providing necessary alternative services along with needed
narrative-06,narrative,"while avoiding constitutional approval requirements for tax increases. The strategy is to disguise taxes as mere regulatory ""fees"" in order to avoid"
narrative-06,narrative,While both the United
narrative-06,narrative,While CAFF
narrative-06,narrative,While Cal-ICH
narrative-06,narrative,While California has implemented various programs and grants
narrative-06,narrative,While California represents 12% of the [United
narrative-06,narrative,While CHAPCA
narrative-06,narrative,while clearly representing a danger on California waterways
narrative-06,narrative,while continuing to advance the production and use of clean fuels and the clean electrification of many end-uses in the state. For these reasons
narrative-06,narrative,While CPhA
narrative-06,narrative,"while denying or circumventing the most basic rights of minors, including but not limited to"
narrative-06,narrative,"While I am sensitive to the protection of religious freedoms, I cannot support legislation that would have the unintended public safety consequences associated with this proposal"
narrative-07,narrative,While I am supportive of efforts to promote emerging
narrative-07,narrative,While I am supportive of establishing and maintaining appropriate oversight with respect to
narrative-07,narrative,"While I am supportive of mentoring programs, this"
narrative-07,narrative,While I am supportive of opportunities to providing
narrative-07,narrative,While I am supportive of providing students with
narrative-07,narrative,While I appreciate the author's continued efforts to provide pupils with
narrative-07,narrative,"While I appreciate the author's intent to prevent disruptions in local waste hauling services, I do not"
